,Neighborhood,Latitude,Longitude,VenueName,VenueLatitude,VenueLongitude,VenueCategory
2055,"Maan, Pune",18.54800000000006,73.90133000000003,Cafe Colombia,18.54928649288815,73.90328460290183,Café
2056,"Maan, Pune",18.54800000000006,73.90133000000003,Shisha Café,18.53911992928881,73.90487197388825,Jazz Club
2057,"Maan, Pune",18.54800000000006,73.90133000000003,Naughty Angel Cafe,18.53655621774967,73.89966370382655,Café
2058,"Maan, Pune",18.54800000000006,73.90133000000003,Hyatt Regency Pune,18.55990628207152,73.91197700383984,Hotel
2059,"Maan, Pune",18.54800000000006,73.90133000000003,Poona Golf Club,18.55324153518627,73.88899294913647,Golf Course
2060,"Maan, Pune",18.54800000000006,73.90133000000003,Murphies,18.536631496404564,73.89867530193897,Bistro
2061,"Maan, Pune",18.54800000000006,73.90133000000003,The Bounty Sizzlers,18.54872643719599,73.90538144450932,Steakhouse
2062,"Maan, Pune",18.54800000000006,73.90133000000003,The Daily - All Day,18.533989,73.89964,Restaurant
2063,"Maan, Pune",18.54800000000006,73.90133000000003,Hidden Place - The Hangout,18.539651495140603,73.88702296368126,Pub
2064,"Maan, Pune",18.54800000000006,73.90133000000003,Modern Cakes,18.534794957177542,73.89767311937116,Bakery
2065,"Maan, Pune",18.54800000000006,73.90133000000003,Boteco,18.534252233706862,73.89929724785704,Brazilian Restaurant
2066,"Maan, Pune",18.54800000000006,73.90133000000003,Kangan,18.53961573964729,73.90594842391587,Indian Restaurant
2067,"Maan, Pune",18.54800000000006,73.90133000000003,Arthur's Theme,18.538699547035378,73.89872601372166,French Restaurant
2068,"Maan, Pune",18.54800000000006,73.90133000000003,Baan Tao,18.55376,73.904776,Thai Restaurant
2069,"Maan, Pune",18.54800000000006,73.90133000000003,Himalaya Momos,18.538472346984662,73.89867833397324,Dim Sum Restaurant
2070,"Maan, Pune",18.54800000000006,73.90133000000003,Hard Rock Cafe Pune,18.538863,73.9127542,American Restaurant
2071,"Maan, Pune",18.54800000000006,73.90133000000003,The Bar Stock Exchange,18.53446645624323,73.89975061647455,Pub
2072,"Maan, Pune",18.54800000000006,73.90133000000003,Pesto Pesto,18.53825300471828,73.90713564902727,Italian Restaurant
2073,"Maan, Pune",18.54800000000006,73.90133000000003,Joggers Park,18.54986835990682,73.90242286235049,Park
2074,"Maan, Pune",18.54800000000006,73.90133000000003,Cafe Goa,18.561795,73.90721,Seafood Restaurant
2075,"Maan, Pune",18.54800000000006,73.90133000000003,Kalyani Veg,18.54605832665507,73.90575157958844,Indian Restaurant
2076,"Maan, Pune",18.54800000000006,73.90133000000003,Marrakesh,18.548693887854366,73.90561315531282,Mediterranean Restaurant
2077,"Maan, Pune",18.54800000000006,73.90133000000003,Dario's Restaurant,18.537206767573423,73.88881333674352,Italian Restaurant
2078,"Maan, Pune",18.54800000000006,73.90133000000003,La Pizzeria,18.539621085556846,73.88340065713508,Italian Restaurant
2079,"Maan, Pune",18.54800000000006,73.90133000000003,Savya Rasa,18.53887406264487,73.8865607199056,South Indian Restaurant
2080,"Maan, Pune",18.54800000000006,73.90133000000003,Squisito,18.536394997196474,73.89719285787717,Italian Restaurant
2081,"Maan, Pune",18.54800000000006,73.90133000000003,Starbucks,18.539341390980805,73.88660174742675,Coffee Shop
2082,"Maan, Pune",18.54800000000006,73.90133000000003,The Blue Frog Pune,18.556693934985876,73.89491303918615,Nightclub
2083,"Maan, Pune",18.54800000000006,73.90133000000003,Burger,18.538973507241263,73.90461087226868,Burger Joint
2084,"Maan, Pune",18.54800000000006,73.90133000000003,The Westin,18.5393586,73.9062192,Hotel
2085,"Maan, Pune",18.54800000000006,73.90133000000003,Effingut brewerkz,18.534008026974664,73.89860075975055,Brewery
2086,"Maan, Pune",18.54800000000006,73.90133000000003,PVR bluO,18.56161425879978,73.91713313145287,Bowling Alley
2087,"Maan, Pune",18.54800000000006,73.90133000000003,Vivanta by Taj - Blue Diamond,18.538479258585582,73.88629047698636,Hotel
2088,"Maan, Pune",18.54800000000006,73.90133000000003,Wādeshwar,18.548982286430597,73.90587512513854,Indian Restaurant
2089,"Maan, Pune",18.54800000000006,73.90133000000003,Chopsticks Spice Malabar,18.565244525751083,73.91311556130246,Southern / Soul Food Restaurant
2090,"Maan, Pune",18.54800000000006,73.90133000000003,PVR Cinemas,18.562505625135998,73.91661263367239,Multiplex
2091,"Maan, Pune",18.54800000000006,73.90133000000003,Forrenté,18.5365254800532,73.89938097317354,Bakery
2092,"Maan, Pune",18.54800000000006,73.90133000000003,Conrad Pune,18.535019901932454,73.88305602024062,Hotel
2093,"Maan, Pune",18.54800000000006,73.90133000000003,Venkys Xprs!,18.539299906836554,73.89854338312249,Fast Food Restaurant
2094,"Maan, Pune",18.54800000000006,73.90133000000003,Sudama Bhel,18.558639721811623,73.89305245165166,Food Truck
2095,"Maan, Pune",18.54800000000006,73.90133000000003,Phoenix Market City,18.561950715024775,73.91689538955688,Shopping Mall
2096,"Maan, Pune",18.54800000000006,73.90133000000003,Kiva,18.533949601126984,73.89868182469279,Lounge
2097,"Maan, Pune",18.54800000000006,73.90133000000003,Osho Teerth Park,18.535932024959568,73.89086723327637,Park
2098,"Maan, Pune",18.54800000000006,73.90133000000003,The Sassy Spoon,18.53403889386197,73.89880001773702,Restaurant
2099,"Maan, Pune",18.54800000000006,73.90133000000003,Palm Shack,18.538777106780177,73.89916854583612,Cocktail Bar
2100,"Maan, Pune",18.54800000000006,73.90133000000003,O Hotel,18.540015365651918,73.88779209902417,Hotel
2101,"Maan, Pune",18.54800000000006,73.90133000000003,Godrej Nature's Basket,18.536674350609413,73.89722444026069,Organic Grocery
2102,"Maan, Pune",18.54800000000006,73.90133000000003,Cafe One O Eight,18.536608,73.89728,Café
2103,"Maan, Pune",18.54800000000006,73.90133000000003,Shizusan,18.56172188024092,73.91677481250974,Asian Restaurant
2104,"Maan, Pune",18.54800000000006,73.90133000000003,The Greedy Man Pizzeria,18.543708821258804,73.90526456392331,Pizza Place
2105,"Maan, Pune",18.54800000000006,73.90133000000003,The Yogi Tree,18.541224732843972,73.88771981420507,Indian Restaurant
2106,"Maan, Pune",18.54800000000006,73.90133000000003,German Bakery,18.53960203749367,73.88768501825994,Bakery
2107,"Maan, Pune",18.54800000000006,73.90133000000003,Shisha Jazz Café,18.5389399345412,73.90456444329438,Indian Restaurant
2108,"Maan, Pune",18.54800000000006,73.90133000000003,Falahaar,18.565389884597835,73.91815801138378,Juice Bar
2109,"Maan, Pune",18.54800000000006,73.90133000000003,Dorabjees,18.56834643694545,73.9074313307174,Department Store
2110,"Maan, Pune",18.54800000000006,73.90133000000003,Sen5es,18.53303111691063,73.91035866996965,Café
2111,"Maan, Pune",18.54800000000006,73.90133000000003,Picantos Mexican Grill,18.56542279944287,73.91097756239128,Mexican Restaurant
2112,"Maan, Pune",18.54800000000006,73.90133000000003,Natural Ice Cream,18.567612332430592,73.91774758728404,Ice Cream Shop
2113,"Maan, Pune",18.54800000000006,73.90133000000003,Hotfut,18.535175786127176,73.92015406987305,Soccer Field
2114,"Maan, Pune",18.54800000000006,73.90133000000003,Himalaya Momos,18.566084512943647,73.91082031493391,Dumpling Restaurant
2115,"Maan, Pune",18.54800000000006,73.90133000000003,House of Bumble Salon by Shackya,18.53913317876452,73.89788450026772,Salon / Barbershop
2116,"Maan, Pune",18.54800000000006,73.90133000000003,Donut Magic,18.537742679795887,73.9004373550415,Donut Shop
2117,"Maan, Pune",18.54800000000006,73.90133000000003,Stone Water Grill,18.539164370025674,73.91276984074557,Lounge
2118,"Maan, Pune",18.54800000000006,73.90133000000003,Sandwich Exp,18.53928618318418,73.89898377448094,Sandwich Place
2119,"Maan, Pune",18.54800000000006,73.90133000000003,"Incognito - Restaurant, Bar And Cafe",18.562864,73.91641,American Restaurant
2120,"Maan, Pune",18.54800000000006,73.90133000000003,Perks 'N' Brews,18.567873223093553,73.91476633604545,Coffee Shop
2121,"Maan, Pune",18.54800000000006,73.90133000000003,ABC Farms,18.539212682183912,73.90524767730619,Other Nightlife
2122,"Maan, Pune",18.54800000000006,73.90133000000003,Baraza - Bars & Bites,18.556690232257925,73.89353074346283,Bar
2123,"Maan, Pune",18.54800000000006,73.90133000000003,Burger Barn,18.533011243736798,73.89709119973229,Burger Joint
2124,"Maan, Pune",18.54800000000006,73.90133000000003,Little Italy,18.53959814741138,73.88346389148616,Italian Restaurant
2125,"Maan, Pune",18.54800000000006,73.90133000000003,The Cafe,18.559872882464752,73.9120250957047,Café
2126,"Maan, Pune",18.54800000000006,73.90133000000003,Irani Cafe,18.56390459363436,73.915019181133,Café
2127,"Maan, Pune",18.54800000000006,73.90133000000003,212 Cafe & Bar,18.56189312439181,73.91704901841942,Bistro
2128,"Maan, Pune",18.54800000000006,73.90133000000003,Sambar,18.563567457826487,73.91793412525706,South Indian Restaurant
2129,"Maan, Pune",18.54800000000006,73.90133000000003,Rolls Inn,18.53681282669782,73.89995972811718,Fast Food Restaurant
2130,"Maan, Pune",18.54800000000006,73.90133000000003,La Bouchee d'Or,18.53893142977607,73.87667715007233,Bakery
2131,"Maan, Pune",18.54800000000006,73.90133000000003,Largo Pizzeria,18.566286913630677,73.91985042662145,Pizza Place
2132,"Maan, Pune",18.54800000000006,73.90133000000003,Osho Ashram,18.536454822063433,73.88805127031414,Yoga Studio
2133,"Maan, Pune",18.54800000000006,73.90133000000003,Kargo,18.53664271174524,73.89677105137078,Restaurant
2134,"Maan, Pune",18.54800000000006,73.90133000000003,95 Pasta N Pizza,18.56100926467741,73.92003135571278,Italian Restaurant
2135,"Maan, Pune",18.54800000000006,73.90133000000003,Four Points by Sheraton,18.5629897,73.9222659,Hotel
2136,"Maan, Pune",18.54800000000006,73.90133000000003,The Square - Novotel,18.559020105293943,73.91127170847597,Café
2137,"Maan, Pune",18.54800000000006,73.90133000000003,Tanishq,18.54008985702351,73.8831882132427,Jewelry Store
2138,"Maan, Pune",18.54800000000006,73.90133000000003,Tea Villa Cafe,18.56292533777101,73.91807645982914,Café
2139,"Maan, Pune",18.54800000000006,73.90133000000003,Khalsa Dairy,18.56518320770147,73.91446787254112,Cheese Shop
2140,"Maan, Pune",18.54800000000006,73.90133000000003,Suonmoi Chinese Restaurant,18.537519061853448,73.87984084727901,Chinese Restaurant
2141,"Maan, Pune",18.54800000000006,73.90133000000003,Boat Club,18.541582735239178,73.88025474503291,Bar
2142,"Maan, Pune",18.54800000000006,73.90133000000003,Malaka Street,18.562226137705256,73.91659601818088,Asian Restaurant
2143,"Maan, Pune",18.54800000000006,73.90133000000003,CHAI,18.532885392055114,73.89644933480012,Tea Room
2144,"Maan, Pune",18.54800000000006,73.90133000000003,The Irish House,18.5622160840994,73.91650134367835,Pub
2145,Magarpatta,18.509270000000072,73.93251000000004,Natural's Ice Cream,18.51020166635732,73.93138583545058,Ice Cream Shop
2146,Magarpatta,18.509270000000072,73.93251000000004,Amanora Town Centre,18.518746802768312,73.93520426899276,Shopping Mall
2147,Magarpatta,18.509270000000072,73.93251000000004,Crazy Noodles,18.518635834417463,73.93601579234219,Chinese Restaurant
2148,Magarpatta,18.509270000000072,73.93251000000004,Spaghetti Kitchen,18.51872114361258,73.93476261113675,Italian Restaurant
2149,Magarpatta,18.509270000000072,73.93251000000004,INOX,18.518703102205514,73.93599029674462,Multiplex
2150,Magarpatta,18.509270000000072,73.93251000000004,Cinepolis VIP,18.519123836288394,73.93129490307122,Multiplex
2151,Magarpatta,18.509270000000072,73.93251000000004,Starbucks,18.518861437466494,73.93466537188995,Coffee Shop
2152,Magarpatta,18.509270000000072,73.93251000000004,Dario's Espresso,18.51868872294623,73.93604239004564,Italian Restaurant
2153,Magarpatta,18.509270000000072,73.93251000000004,Cafe Coffee Day - The Lounge,18.519157093878366,73.93088157343398,Coffee Shop
2154,Magarpatta,18.509270000000072,73.93251000000004,"Abs Sports Club, Magarpatta",18.51086075158698,73.92617480840028,Gym
2155,Magarpatta,18.509270000000072,73.93251000000004,Barbeque Nation,18.518691819954878,73.93589626933263,BBQ Joint
2156,Magarpatta,18.509270000000072,73.93251000000004,Mainland China,18.518563534502544,73.9351726958475,Chinese Restaurant
2157,Magarpatta,18.509270000000072,73.93251000000004,Cinépolis Megaplex,18.519138916151608,73.93126122437297,Multiplex
2158,Magarpatta,18.509270000000072,73.93251000000004,Marrakesh,18.50943021158525,73.92829586774526,Middle Eastern Restaurant
2159,Magarpatta,18.509270000000072,73.93251000000004,Mad Over Donuts,18.518776625643696,73.93416574532803,Donut Shop
2160,Magarpatta,18.509270000000072,73.93251000000004,Dunkin',18.518852647453862,73.93314339428333,Donut Shop
2161,Magarpatta,18.509270000000072,73.93251000000004,Quiznos Sub,18.519117013024953,73.93108249767319,Sandwich Place
2162,Magarpatta,18.509270000000072,73.93251000000004,Zambar,18.518637077900113,73.93512246586336,Indian Restaurant
2163,Magarpatta,18.509270000000072,73.93251000000004,Wah Marathi,18.519126435097398,73.93141038421493,Indian Restaurant
2164,Magarpatta,18.509270000000072,73.93251000000004,Gold's Gym,18.521173399438155,73.92655389331667,Gym
2165,Magarpatta,18.509270000000072,73.93251000000004,TJs Brew Works,18.518384055649694,73.93545312065524,Brewery
2166,Magarpatta,18.509270000000072,73.93251000000004,Central,18.518611280813023,73.93391837759341,Department Store
2167,Magarpatta,18.509270000000072,73.93251000000004,Agent Jacks Bar,18.518639069952634,73.9348133772197,Bar
2168,Magarpatta,18.509270000000072,73.93251000000004,Rolls Mania,18.50960910109352,73.92854732879618,Fast Food Restaurant
2169,Magarpatta,18.509270000000072,73.93251000000004,Hoppipola,18.518713198386607,73.93531890090146,Bar
2170,Magarpatta,18.509270000000072,73.93251000000004,Cafe Coffee Day,18.512372428353604,73.92869493017156,Coffee Shop
2171,Magarpatta,18.509270000000072,73.93251000000004,Starbucks Coffee: A Tata Alliance,18.519106181534198,73.93141926770566,Coffee Shop
2172,Magarpatta,18.509270000000072,73.93251000000004,blue shack,18.528148721368964,73.9188210101176,Restaurant
2173,Magarpatta,18.509270000000072,73.93251000000004,Destination Center,18.510255282208067,73.92672300338745,Plaza
2174,Magarpatta,18.509270000000072,73.93251000000004,Cafe Mangii,18.518494992135164,73.93491569133691,Italian Restaurant
2175,Magarpatta,18.509270000000072,73.93251000000004,Mad Over Donuts,18.518764807078284,73.93432978721265,Donut Shop
2176,Magarpatta,18.509270000000072,73.93251000000004,F Beach House,18.529379544202794,73.92257902535047,Beach Bar
2177,Magarpatta,18.509270000000072,73.93251000000004,Dunkin',18.518824058941494,73.93411929868674,Donut Shop
2178,Magarpatta,18.509270000000072,73.93251000000004,Haagen-Dazs,18.518804236596463,73.93392220504848,Ice Cream Shop
2179,Magarpatta,18.509270000000072,73.93251000000004,Croma,18.506491338923457,73.90779204263444,Electronics Store
2180,Magarpatta,18.509270000000072,73.93251000000004,Fresco,18.518642909986795,73.93505110013005,Mediterranean Restaurant
2181,Magarpatta,18.509270000000072,73.93251000000004,Baker Street,18.518780066308135,73.93423727965319,Café
2182,Magarpatta,18.509270000000072,73.93251000000004,Asia Seven,18.518678478784366,73.93505501417857,Chinese Restaurant
2183,Magarpatta,18.509270000000072,73.93251000000004,Subway,18.51864171904437,73.93607715219899,Sandwich Place
2184,Magarpatta,18.509270000000072,73.93251000000004,Lifestyle,18.51898490181258,73.93108823836268,Clothing Store
2185,Magarpatta,18.509270000000072,73.93251000000004,Cuba Libre: Cuban Pub,18.51922007348206,73.93242655510726,Pub
2186,Magarpatta,18.509270000000072,73.93251000000004,Basho's,18.530553919360468,73.91839692024699,Indian Restaurant
2187,Magarpatta,18.509270000000072,73.93251000000004,Domino's Pizza,18.506,73.928,Pizza Place
2188,Magarpatta,18.509270000000072,73.93251000000004,Bread Story,18.5097106101377,73.92832694711112,Bakery
2189,Magarpatta,18.509270000000072,73.93251000000004,City Cafe,18.509278594665957,73.92837524414062,Fast Food Restaurant
2190,Magarpatta,18.509270000000072,73.93251000000004,Subway,18.519031806165117,73.93072083389279,Sandwich Place
2191,Magarpatta,18.509270000000072,73.93251000000004,Cafe Coffee Day,18.518756479814108,73.9342283700502,Coffee Shop
2192,Magarpatta,18.509270000000072,73.93251000000004,Kokkita,18.502177,73.937133,Indian Restaurant
2193,Magarpatta,18.509270000000072,73.93251000000004,Amoeba,18.51853606759896,73.93577449783876,Casino
2194,Magarpatta,18.509270000000072,73.93251000000004,McDonald's,18.519093641363643,73.93257466661993,Fast Food Restaurant
2195,Magarpatta,18.509270000000072,73.93251000000004,Burgs,18.51869872304549,73.9360433964115,Burger Joint
2196,Magarpatta,18.509270000000072,73.93251000000004,Deccan Harvest,18.514182537537568,73.92750318401147,Indian Restaurant
2197,Magarpatta,18.509270000000072,73.93251000000004,Seasons Mall,18.51912190054771,73.9312661077869,Shopping Mall
2198,Magarpatta,18.509270000000072,73.93251000000004,Vaibhavi Food Court,18.510084839876335,73.92801482361769,Indian Restaurant
2199,Magarpatta,18.509270000000072,73.93251000000004,Chinese In Box,18.509660331526515,73.92842796146121,Chinese Restaurant
2200,Magarpatta,18.509270000000072,73.93251000000004,Pizza Hut,18.5185975718451,73.93533619567934,Pizza Place
2201,Magarpatta,18.509270000000072,73.93251000000004,Punjabi Rasoi,18.50965378943666,73.9283382734881,Indian Restaurant
2202,Magarpatta,18.509270000000072,73.93251000000004,Noble Hospital Tapri,18.505216633822968,73.92756789922714,Snack Place
2203,Magarpatta,18.509270000000072,73.93251000000004,"Big Bazaar, Amanora",18.518759218139582,73.93603251630282,Department Store
2204,Magarpatta,18.509270000000072,73.93251000000004,Falafel,18.518671841684064,73.93603664950281,Falafel Restaurant
2205,Magarpatta,18.509270000000072,73.93251000000004,Jayantikaka,18.500166291387277,73.9439928786064,Indian Restaurant
2206,Magarpatta,18.509270000000072,73.93251000000004,Krome,18.506540917363193,73.90740645138845,Shopping Mall
2207,Magarpatta,18.509270000000072,73.93251000000004,Reliance Fresh,18.522876876109017,73.90820450277454,Shopping Mall
2208,Magarpatta,18.509270000000072,73.93251000000004,Delicia,18.488756728360755,73.9507835427282,Fast Food Restaurant
2209,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Coconut Grove,18.5256809132634,73.86698863631743,Seafood Restaurant
2210,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Lal Mahal,18.518719674058865,73.85655641555786,Historic Site
2211,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Le Méridien,18.5300014,73.8713841,Hotel
2212,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Hidden Place - The Crazy Frog,18.536545723812523,73.87539379659546,Pub
2213,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Abs Fitness & Wellness Club,18.51960456608613,73.87412652726975,Gym
2214,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,JJ Garden Wada Pav,18.516721393741783,73.87532667811789,Food Truck
2215,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Vohuman Cafe,18.53255479726013,73.87683391571045,Breakfast Spot
2216,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Kayani Bakery,18.51479706269301,73.87985980267678,Bakery
2217,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Mahesh Lunch Home,18.52063292197414,73.87235968390644,Seafood Restaurant
2218,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Dorabjee's,18.51911583551871,73.87685022743341,Supermarket
2219,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Garden Vada Pav,18.517273510439413,73.87728365473252,Fast Food Restaurant
2220,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,EVVIVA Sky Lounge,18.531412676928273,73.87670773171725,Lounge
2221,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Sujata Mastani,18.511792754341577,73.85214493967393,Ice Cream Shop
2222,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Krishna Juice Bar,18.52355342051691,73.84765077882606,Juice Bar
2223,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Gajalee,18.527477945365064,73.87821504932214,Seafood Restaurant
2224,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Cream Craver,18.521121878289538,73.87714020224023,Vegetarian / Vegan Restaurant
2225,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Touché The Sizzler (The Place),18.51858264880105,73.87856485813023,Steakhouse
2226,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Hotel Madhuban,18.519248295410485,73.84868804177536,Tea Room
2227,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Sheraton Grand Pune,18.530105842924414,73.87137017215163,Hotel
2228,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Mad Over Donuts,18.519335111404256,73.84531961315069,Donut Shop
2229,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Raja Dinkar Kelkar museum,18.510743623888896,73.85438919067383,History Museum
2230,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Thousand Oaks  / 1000 Oaks,18.510671720653598,73.87999263541404,Bar
2231,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Conrad Pune,18.535019901932454,73.88305602024062,Hotel
2232,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Kue Bar,18.535322048652308,73.87193867357229,Hotel Bar
2233,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Venky's Chicken,18.513503048807866,73.87976573679676,Fast Food Restaurant
2234,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,La Bouchee d'Or,18.53893142977607,73.87667715007233,Bakery
2235,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Kapila Kathi Kabab,18.53488822484841,73.8762967028389,Kebab Restaurant
2236,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Main Street,18.51622868793453,73.87881224203392,Plaza
2237,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Bhagat Tarachand,18.514332265559556,73.85131729012238,Indian Restaurant
2238,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Zamus,18.53648968182744,73.8758983980925,BBQ Joint
2239,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Café GoodLuck,18.5173883002662,73.8414854187446,Café
2240,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Cafe Toons,18.51627179552993,73.87887552615932,Sports Bar
2241,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Blue Nile Restaurant,18.52168432950116,73.87755259434938,Indian Restaurant
2242,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Hite Bar,18.515297639433705,73.87394363280072,Fast Food Restaurant
2243,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Diamond Queen,18.518235663925047,73.88001085306523,Indian Restaurant
2244,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Om Jai Shankar Pani Puri,18.511730576956282,73.87641365049377,Snack Place
2245,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Marz O Rin,18.51185910691139,73.88015591898002,Café
2246,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,La Pizzeria,18.539621085556846,73.88340065713508,Italian Restaurant
2247,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Mughal's,18.51569010232164,73.87961173532855,Indian Restaurant
2248,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Vaishali | वैशाली,18.52090576092219,73.84128332227108,South Indian Restaurant
2249,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Madinah Hotel,18.507210780715518,73.87501620615589,Indian Restaurant
2250,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Modern PDMBA Sports Complex,18.52551169684312,73.84787007012933,Stadium
2251,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,J 1,18.524200873103304,73.84354604804945,Maharashtrian Restaurant
2252,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Bal Gandharva Ranga Mandir,18.52233273885281,73.84801999609671,Theater
2253,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Dorabjee & Sons Restaurant,18.515215292987282,73.87692348133679,Parsi Restaurant
2254,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Barbeque Nation,18.516237355048084,73.84222283288595,BBQ Joint
2255,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Mohan Ice Cream,18.520619663670587,73.84606955610744,Ice Cream Shop
2256,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Poona Club,18.522973762245087,73.8791395488057,Indian Restaurant
2257,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Café Coffee Day,18.5231306426117,73.84834705709581,Coffee Shop
2258,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Hotel Roopali,18.519342952744918,73.84133382675628,Indian Restaurant
2259,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Natural Ice Cream,18.52312637552247,73.84746530397125,Ice Cream Shop
2260,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Shree Wadeshwar Bhuvan,18.510752727983352,73.85374824193698,Vegetarian / Vegan Restaurant
2261,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,George Restaurant,18.517313900653377,73.87935388638768,Indian Restaurant
2262,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Subway,18.51589893159622,73.87959171465702,Fast Food Restaurant
2263,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Ranade Tapri,18.518439123214733,73.84118200709439,Fast Food Restaurant
2264,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Supriya,18.51942060875905,73.87572864086361,Indian Restaurant
2265,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,11 East Street Cafe,18.512403447489135,73.88031499121894,Bar
2266,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Le Plaisir,18.51420497479481,73.83855092544634,Bistro
2267,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Hidden Place - The Hangout,18.539651495140603,73.88702296368126,Pub
2268,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Juice World,18.517262070131107,73.87947614029554,Juice Bar
2269,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Shahji's Paratha House,18.52260120168244,73.84441289536777,Vegetarian / Vegan Restaurant
2270,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Phoenix Market City East Court,18.533137766747238,73.87235212810954,Shopping Mall
2271,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Fish Curry Rice,18.51641491600367,73.85093360732121,Seafood Restaurant
2272,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Kareem's,18.51423826998531,73.87980916072576,Indian Restaurant
2273,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Tilak Hotel,18.50960261815985,73.84688277838784,Snack Place
2274,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Flavours,18.51893083023205,73.84140902977073,Sandwich Place
2275,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Rahul Restaurant,18.531314528056868,73.84637889019726,Indian Restaurant
2276,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Suonmoi Chinese Restaurant,18.537519061853448,73.87984084727901,Chinese Restaurant
2277,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Shiv Kailash,18.52800728229639,73.87555898135348,Dessert Shop
2278,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Savya Rasa,18.53887406264487,73.8865607199056,South Indian Restaurant
2279,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Hotel Gandharva,18.522570513504427,73.84906588085734,Indian Restaurant
2280,"Mangalwar Peth, Pune",18.52458000000007,73.86465000000004,Sukanta,18.51694169413758,73.84428399256002,Vegetarian / Vegan Restaurant
